   257.000,   222.000,   643.000,     1.483,     0.469
   243.000,   203.000,   635.000,     1.495,     0.555
   161.000,   136.000,   618.000,     1.503,     0.636
   194.000,   128.000,   632.000,     1.475,     0.719
   242.000,   171.000,   715.000,     1.457,     0.740
   215.000,   169.000,   727.000,     1.449,     0.761
   183.000,   171.000,   732.000,     1.454,     0.797
   180.000,   168.000,   765.000,     1.464,     0.824
   190.000,   159.000,   796.000,     1.467,     0.836
   180.000,   162.000,   819.000,     1.474,     0.850
   169.000,   160.000,   841.000,     1.496,     0.880
   190.000,   153.000,   844.000,     1.489,     0.883
   201.000,   150.000,   854.000,     1.492,     0.892
   202.000,   140.000,   893.000,     1.504,     0.900
   202.000,   141.000,   901.000,     1.501,     0.891
   200.000,   148.000,   922.000,     1.503,     0.889
   214.000,   130.000,   941.000,     1.504,     0.885
   195.000,   110.000,   918.000,     1.491,     0.867
    76.000,    36.000,   741.000,     1.491,     0.856
    40.000,    12.000,    42.000,     1.172,     0.056
    68.000,    41.000,    90.000,     1.337,     0.054
    97.000,    70.000,   137.000,     1.416,     0.055
   126.000,   104.000,   190.000,     1.435,     0.059
   160.000,   131.000,   240.000,     1.455,     0.060
   196.000,   164.000,   289.000,     1.465,     0.063
   224.000,   194.000,   332.000,     1.463,     0.075
   244.000,   218.000,   375.000,     1.458,     0.081
   245.000,   229.000,   405.000,     1.454,     0.090
   249.000,   241.000,   457.000,     1.458,     0.111
   260.000,   250.000,   499.000,     1.456,     0.147
   274.000,   260.000,   533.000,     1.452,     0.203
   264.000,   240.000,   568.000,     1.457,     0.264
   235.000,   235.000,   587.000,     1.459,     0.331
   248.000,   220.000,   615.000,     1.463,     0.399
   233.000,   208.000,   615.000,     1.466,     0.482
   254.000,   230.000,   653.000,     1.472,     0.562
   249.000,   192.000,   660.000,     1.476,     0.627
   215.000,   169.000,   665.000,     1.477,     0.669
   183.000,   184.000,   690.000,     1.487,     0.725
   205.000,   167.000,   705.000,     1.486,     0.755
   224.000,   172.000,   736.000,     1.490,     0.788
   218.000,   178.000,   743.000,     1.494,     0.828
   198.000,   177.000,   757.000,     1.498,     0.856
   199.000,   162.000,   784.000,     1.503,     0.877
   187.000,   166.000,   803.000,     1.503,     0.893
   184.000,   178.000,   819.000,     1.504,     0.907
   189.000,   178.000,   852.000,     1.497,     0.927
   197.000,   142.000,   854.000,     1.498,     0.935
   202.000,   147.000,   871.000,     1.497,     0.943
   226.000,   151.000,   903.000,     1.492,     0.954
   225.000,   147.000,   910.000,     1.497,     0.950
   173.000,   124.000,   871.000,     1.504,     0.957
    59.000,    40.000,   688.000,     1.523,     0.994
    36.000,    10.000,    38.000,     1.173,     0.058
    61.000,    34.000,    82.000,     1.297,     0.054
    88.000,    67.000,   128.000,     1.353,     0.055
   123.000,    95.000,   179.000,     1.412,     0.059
   159.000,   126.000,   233.000,     1.444,     0.061
   183.000,   153.000,   273.000,     1.446,     0.070
   212.000,   187.000,   325.000,     1.450,     0.071
   229.000,   213.000,   373.000,     1.449,     0.076
   251.000,   227.000,   414.000,     1.450,     0.094
   265.000,   251.000,   464.000,     1.444,     0.117
   267.000,   242.000,   494.000,     1.440,     0.158
   269.000,   258.000,   539.000,     1.448,     0.214
   265.000,   249.000,   556.000,     1.453,     0.273
   240.000,   223.000,   583.000,     1.461,     0.339
   239.000,   236.000,   625.000,     1.467,     0.395
   241.000,   213.000,   637.000,     1.467,     0.476
   235.000,   195.000,   645.000,     1.480,     0.559
   231.000,   185.000,   652.000,     1.491,     0.628
   216.000,   185.000,   676.000,     1.492,     0.672
   203.000,   182.000,   695.000,     1.497,     0.709
   201.000,   187.000,   708.000,     1.504,     0.758
   215.000,   173.000,   728.000,     1.510,     0.798
   211.000,   170.000,   752.000,     1.511,     0.836
   197.000,   163.000,   769.000,     1.508,     0.847
   198.000,   180.000,   779.000,     1.508,     0.865
   211.000,   188.000,   804.000,     1.504,     0.878
   190.000,   170.000,   832.000,     1.514,     0.907
   195.000,   172.000,   839.000,     1.510,     0.915
   208.000,   168.000,   856.000,     1.514,     0.927
   223.000,   160.000,   873.000,     1.514,     0.929
   222.000,   148.000,   898.000,     1.508,     0.934
   216.000,   134.000,   903.000,     1.519,     0.942
   185.000,   127.000,   882.000,     1.524,     0.947
    69.000,    49.000,   707.000,     1.526,     0.938
    36.000,    13.000,    39.000,     1.208,     0.059
    61.000,    40.000,    84.000,     1.348,     0.047
    96.000,    68.000,   137.000,     1.440,     0.047
   122.000,    98.000,   180.000,     1.456,     0.045
   151.000,   124.000,   223.000,     1.457,     0.055
   186.000,   155.000,   274.000,     1.463,     0.065
   219.000,   193.000,   324.000,     1.469,     0.063
   237.000,   231.000,   379.000,     1.479,     0.074
   260.000,   243.000,   427.000,     1.475,     0.088
   262.000,   255.000,   470.000,     1.474,     0.104
   263.000,   244.000,   503.000,     1.475,     0.135
   275.000,   239.000,   546.000,     1.470,     0.180
   272.000,   236.000,   568.000,     1.469,     0.247
   260.000,   257.000,   598.000,     1.464,     0.328
   251.000,   229.000,   609.000,     1.465,     0.405
   223.000,   226.000,   629.000,     1.471,     0.468
   255.000,   220.000,   658.000,     1.478,     0.543
   246.000,   207.000,   662.000,     1.483,     0.629
   206.000,   182.000,   653.000,     1.483,     0.675
   208.000,   190.000,   691.000,     1.485,     0.704
   210.000,   189.000,   709.000,     1.492,     0.747
   214.000,   176.000,   728.000,     1.498,     0.790
   208.000,   170.000,   741.000,     1.501,     0.822
   219.000,   175.000,   763.000,     1.503,     0.843
   187.000,   172.000,   771.000,     1.502,     0.872
   186.000,   177.000,   806.000,     1.499,     0.891
   191.000,   158.000,   811.000,     1.508,     0.917
   190.000,   152.000,   839.000,     1.506,     0.923
   189.000,   151.000,   863.000,     1.508,     0.927
   181.000,   145.000,   866.000,     1.520,     0.941
   197.000,   162.000,   899.000,     1.515,     0.945
   214.000,   143.000,   930.000,     1.509,     0.938
   189.000,   115.000,   888.000,     1.515,     0.941
    79.000,    41.000,   697.000,     1.512,     0.944
